# Nifty 50 / Nifty Next 50 / Nifty 500 semi-annual reconstitution history
# (Mar 2023 -> Mar 2026).
#
# NIFTY50/NIFTYNEXT50 rows compiled 2026-07-05 from NSE/niftyindices.com press
# releases + Indian financial press (Business Standard, Business Today, ICICI
# Direct, Bajaj Broking, Tradebrains, Outlook Money, Investing.com).
#
# NIFTY500 rows added 2026-07-06 (SOTA Round Phase 3c) -- the granularity gap
# noted below has been CLOSED: all 7 press-release PDFs were downloaded
# directly from niftyindices.com/Press_Release/ and parsed with pdftotext
# -layout + a row-pattern regex (not WebSearch summaries, not hand-typed).
# Every cycle's exclude-count matched its include-count exactly (an internal
# consistency check reconstitutions always satisfy), and the 2025-02-21
# NIFTY500 list was spot-verified by eye against the raw PDF text before
# trusting the parser on the other 6. One correction found in the process:
# the Feb-2026 cycle's announce_date was 2026-02-24 (a news-article-publish-
# date proxy) -- the ACTUAL press release (ind_prs23022026.pdf) is dated
# 2026-02-23; all 12 NIFTYNEXT50 rows for that cycle were corrected to match.
#
# One source URL is disambiguated with a "_1" suffix (ind_prs17022023_1.pdf)
# -- niftyindices.com sometimes publishes an unrelated release (Nifty Fixed
# Income / debt index changes) under the "obvious" DDMMYYYY-guessed filename
# for the same date; the equity-indices release needed the _1 suffix (or, for
# 2026-02-23, was dated one day before the initially-guessed 2026-02-24).
# Confirmed via WebSearch before trusting either PDF's content.
#
# Scope/caveats (read before trusting a backtest verdict off this file):
#  - effective_date: some source articles state the convention inconsistently
#    ("effective from Sept 29, close of Sept 28" vs "effective Sept 30, close
#    of Sept 27") -- used whatever exact date each source/PDF stated. Worth
#    reconciling against niftyindices.com's reconstitution calendar before
#    treating a 1-day boundary as precise.
#  - announce_date for the Sept-2023 NIFTY50/NIFTYNEXT50 rows is a news-
#    publish-date proxy, not a confirmed press-release date (the NIFTY500 rows
#    for that same cycle use the PDF's own header date, 2023-08-17, which
#    happens to match).
#  - A corrupted duplicate ("13-Jul-23" HDFC/LTIMindtree, and a garbled
#    "30-Sep-23" Trent/BEL/DivisLab/LTIM entry that contradicted two
#    independent "no NIFTY50 change" sources for that cycle) was found on a
#    third-party site and excluded -- flagging in case it resurfaces elsewhere.
#  - March 2023, September 2023 and March 2026 legitimately had ZERO NIFTY50
#    changes (confirmed by 2+ independent sources each) -- absence of NIFTY50
#    rows for those cycles is a fact, not a gap.
announce_date,effective_date,index,symbol,action,source_url
2025-02-21,2025-03-28,NIFTY500,PGHH,DELETE,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf
2025-02-21,2025-03-28,NIFTY500,RAJESHEXPO,DELETE,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf
2025-02-21,2025-03-28,NIFTY500,RATNAMANI,DELETE,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf
2025-02-21,2025-03-28,NIFTY500,SANOFI,DELETE,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf
2025-02-21,2025-03-28,NIFTY500,SPARC,DELETE,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf
2025-02-21,2025-03-28,NIFTY500,SUNDRMFAST,DELETE,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf
2025-02-21,2025-03-28,NIFTY500,TVSSCS,DELETE,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf
2025-02-21,2025-03-28,NIFTY500,UJJIVANSFB,DELETE,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf
2025-02-21,2025-03-28,NIFTY500,VIPIND,DELETE,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf
2025-02-21,2025-03-28,NIFTY500,VARROC,DELETE,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf
2025-02-21,2025-03-28,NIFTY500,VINATIORGA,DELETE,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf
2025-08-22,2025-09-30,NIFTY500,ABLBL,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,AEGISVOPAK,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,AKZOINDIA,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,ATHERENERG,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,BLUEJET,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,CHOICEIN,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,AGARWALEYE,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,FORCEMOT,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,HEXT,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,ITCHOTELS,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,KSB,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,MAHSCOOTER,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,NUVOCO,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,ONESOURCE,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,PGHH,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,THELEELA,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,ENRIN,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,VENTIVE,ADD,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,ALIVUS,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,GNFC,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,GPPL,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,JSWHL,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,JUSTDIAL,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,KANSAINER,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,KNRCON,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,MASTEK,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,NETWORK18,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,PNCINFRA,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,RTNINDIA,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,RAYMONDLSL,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,RAYMOND,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,ROUTE,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,RENUKA,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,SWSOLAR,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,TANLA,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2025-08-22,2025-09-30,NIFTY500,WESTLIFE,DELETE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf
2026-02-23,2026-03-30,NIFTY500,ACUTAAS,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,CPPLUS,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,ABDL,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,ANTHEM,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,ANURAS,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,BELRISE,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,GROWW,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,CANHLIFE,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,CARTRADE,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,CEMPRO,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,EMMVEE,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,GABRIEL,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,GALLANTT,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,HDBFS,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,ICICIAMC,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,JAINREC,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,LENSKART,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,LGEINDIA,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,MEESHO,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,PARADEEP,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,PWL,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,PINELABS,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,PIRAMALFIN,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,SPLPETRO,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,TATACAP,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,TMCV,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,TEGA,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,TENNIND,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,TRAVELFOOD,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,URBANCO,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,ZYDUSWELL,ADD,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,AKUMS,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,APLLTD,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,ALKYLAMINE,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,ALOKINDS,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,ASTRAZEN,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,BASF,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,CAMPUS,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,CENTURYPLY,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,CERA,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,AGARWALEYE,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,FINPIPE,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,GODREJAGRO,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,GUJGASLTD,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,HAPPSTMNDS,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,INOXINDIA,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,JYOTHYLAB,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,KIRLOSBROS,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,KSB,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,MAHSCOOTER,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,MAHSEAMLES,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,METROPOLIS,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,PRAJIND,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,PGHH,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,RCF,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,RELINFRA,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,SUNDRMFAST,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,TRIVENI,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,DBREALTY,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,MANYAVAR,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,VENTIVE,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
2026-02-23,2026-03-30,NIFTY500,VGUARD,DELETE,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf
